id,Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,'Wifes_now_working\%3F',Husbands_occupation,Standard-of-living_index,Media_exposure,Contraceptive_method_used
42796,37.019647,2,4,3.545317,0,1,1,3,0,1
42797,22.345752,2,2,0.629624,1,1,2,2,0,3
42798,39.030967,1,3,3,1,1,3,3,0,3
42799,34.737724,4,4,8.544469,1,1,1,4,0,2
42800,27.259881,2,2,2,1,1,2,1,0,1
42801,26.785137,1,2,1.372216,1,1,3,4,0,1
42802,27.551371,1,4,0.845255,1,0,1,3,1,1
42803,38.024976,4,4,3,1,1,3,1,0,2
42804,23.834931,4,4,2,1,0,3,4,0,3
42805,36.48847,4,4,5.805523,1,0,2,4,0,2
42806,40.145495,4,4,5.916052,1,0,2,4,0,2
42807,48.127111,2,3,5.592687,1,1,3,2,1,1
42808,37.411749,4,4,9.12618,0,1,1,4,0,2
42809,34.108814,4,4,4.473548,1,1,1,4,0,3
42810,21.416106,1,2,4.591464,1,1,3,4,0,1
42811,27.744325,3,4,3.669509,1,1,3,3,0,3
42812,44.115349,4,4,7.237295,1,1,1,4,0,2
42813,25.380179,4,4,2,1,1,2,4,0,3
42814,45.636921,4,4,4.708279,1,1,1,4,0,1
42815,23.593393,3,4,2,1,0,1,3,0,3
42816,23.025346,4,4,0.946702,1,1,1,4,0,2
42817,26.60529,2,4,2,1,0,3,3,0,3
42818,47.083485,4,4,3.941235,1,1,2,2,0,1
42819,34.385214,2,3,4.265835,1,1,2,1,0,1
42820,37.13667,4,2,6.78481,0,0,1,3,0,1
42821,38.62982,2,3,0.569266,1,1,1,2,0,1
42822,24.703447,3,2,3.780829,1,1,3,3,0,3
42823,42.70777,3,4,4.686518,1,1,1,4,0,2
42824,25.873948,4,4,2,1,1,3,4,0,2
42825,35.620198,4,3,0.585082,1,1,3,2,0,1
42826,26.514763,4,4,0.468755,1,1,1,3,0,1
42827,27.707062,4,4,4.336498,0,1,1,4,0,1
42828,41.255613,3,4,8.112763,1,1,1,2,0,1
42829,38.413751,3,4,2,0,1,1,4,0,3
42830,33.079033,4,4,0.356504,1,0,3,3,0,2
42831,27.633241,1,1,0.891779,1,1,2,2,0,1
42832,43.111404,4,4,5.971002,1,1,1,4,0,1
42833,38.560854,4,4,4.180494,1,1,4,4,0,1
42834,30.09109,4,4,3,1,1,1,4,0,2
42835,30.408606,4,4,9.273509,1,0,3,3,0,3
42836,27.520988,3,3,0.93043,1,1,1,4,0,2
42837,30.192675,2,2,2,1,1,3,2,0,2
42838,23.969164,2,2,2,0,1,3,2,1,1
42839,30.206078,4,4,1.410938,1,0,3,3,0,1
42840,34.680631,2,4,3,1,1,3,4,0,1
42841,18.904301,3,4,3,0,1,2,4,0,3
42842,29.061263,3,4,3,1,1,3,2,0,3
42843,37.1498,1,1,7.818421,1,1,2,2,0,1
42844,45.751668,1,2,0.931253,1,1,2,2,0,1
42845,29.534547,1,3,3.716124,1,1,3,3,0,3
42846,30.263082,3,4,3,1,1,1,4,0,2
42847,26.423615,2,2,1.309268,1,1,3,1,0,3
42848,38.78909,3,4,2,1,1,3,4,0,3
42849,26.808476,3,4,4.501465,1,1,2,4,0,3
42850,47.002704,3,3,4.50031,1,1,2,1,0,3
42851,24.965676,4,4,3,0,1,2,2,0,1
42852,34.260569,2,4,0.80291,1,1,1,4,0,1
42853,44.069858,1,4,5.299308,1,1,1,4,0,1
42854,25.745006,3,3,0.520671,1,0,3,3,0,1
42855,27.046546,4,4,3,0,1,2,4,0,3
42856,47.010026,2,2,3,1,1,4,2,0,3
42857,27.252733,1,3,3,1,0,2,3,0,1
42858,25.061469,3,3,0.703038,1,1,3,3,0,1
42859,25.570191,3,4,1.41926,1,1,1,4,0,3
42860,28.606809,4,4,0.493025,1,0,3,3,0,1
42861,41.474002,3,3,3,1,1,3,4,0,1
42862,27.639921,2,3,0.814841,1,1,2,4,0,1
42863,37.068586,4,4,2,1,1,2,4,0,3
42864,38.33019,2,3,3.937022,1,1,2,3,0,2
42865,33.364544,1,1,0.903646,1,1,4,2,1,1
42866,32.060026,2,4,4.166322,1,0,4,4,0,3
42867,42.364232,4,4,6.937029,1,1,1,4,0,3
42868,33.574713,3,3,6.938019,1,1,3,4,0,3
42869,42.762438,2,4,0.906321,1,1,1,2,0,1
42870,30.464856,4,4,3,1,1,1,4,0,1
42871,26.102793,2,3,2,1,0,3,2,0,1
42872,44.448542,1,3,3,1,0,3,4,0,1
42873,28.00959,4,4,2,1,0,1,4,0,2
42874,27.23369,4,4,3,0,1,3,3,0,1
42875,22.024045,3,4,0.234064,1,1,3,4,0,2
42876,34.138832,4,4,3.889825,1,1,2,3,0,2
42877,43.42775,4,4,9.045748,0,0,3,2,0,2
42878,39.579424,2,4,4.450005,1,0,3,3,0,1
42879,32.189899,2,2,5.498404,0,1,2,4,0,3
42880,31.331624,4,4,3.839623,1,1,3,4,0,1
42881,32.497258,3,3,3.821566,1,1,2,1,0,1
42882,21.236606,2,3,3.952949,1,1,3,2,0,1
42883,26.746496,3,4,2,1,1,1,3,0,2
42884,24.769172,3,3,4.229652,1,1,2,4,0,3
42885,19.738374,4,4,0.344929,1,1,1,3,0,1
42886,26.315051,2,3,0.775684,1,1,3,2,0,1
42887,21.972515,1,2,0.765489,1,1,4,3,0,3
42888,49.6679,4,4,7.763152,1,0,2,4,0,2
42889,46.098116,1,3,2,1,1,3,4,1,1
42890,37.684105,1,2,2,1,1,2,2,0,1
42891,27.731072,3,4,3,1,1,1,2,0,1
42892,33.398487,3,4,0.29675,1,1,1,3,1,1
42893,44.033159,3,4,0.282092,1,1,1,4,0,2
42894,29.650405,4,4,4.491194,1,1,2,4,0,1
42895,21.529018,4,4,2,1,1,1,4,0,3
42896,27.940254,3,2,3,1,1,3,4,0,3
42897,43.128534,1,3,6.956523,1,1,2,3,1,1
42898,41.43764,4,4,4.393015,1,0,2,3,0,1
42899,43.270335,3,4,0.997962,0,1,3,3,0,1
42900,36.203681,4,4,4.073832,1,0,1,4,0,2
42901,40.954948,3,3,3,0,1,3,4,0,1
42902,49.725503,1,1,5.773198,1,1,3,2,0,1
42903,47.21427,4,4,3,0,1,1,4,0,3
42904,26.354081,1,2,0.792073,1,0,3,4,0,1
42905,42.245047,3,3,0.861651,1,1,3,2,0,1
42906,39.033138,3,4,7.136235,1,1,2,4,0,1
42907,46.482394,4,4,6.676243,1,1,3,3,0,1
42908,21.531955,4,4,0.409927,1,1,3,4,1,2
42909,45.89572,3,3,3,1,1,2,4,1,2
42910,20.757552,2,2,2,1,1,3,4,0,3
42911,27.408636,4,4,0.039442,1,1,2,4,0,3
42912,26.248897,1,2,0.728842,1,0,3,2,0,1
42913,26.124642,1,2,1.286587,1,1,3,1,0,1
42914,21.64263,3,3,2,1,1,3,4,0,3
42915,33.313463,3,4,2,0,1,1,4,0,3
42916,26.379246,3,4,2,1,1,1,4,0,1
42917,33.936973,4,4,6.616861,1,0,3,2,0,3
42918,42.801063,1,3,3.830732,1,1,3,2,1,1
42919,38.984604,2,4,9.03289,0,1,2,1,0,1
42920,36.435739,1,1,4.305403,1,1,3,3,0,2
42921,41.909919,3,4,5.271043,1,1,3,4,0,3
42922,37.205655,4,4,3,1,1,3,3,0,3
42923,44.713398,1,3,4.21416,1,0,3,4,1,1
42924,19.336215,2,3,0.592728,1,0,2,4,0,1
42925,27.6241,3,4,0.524885,1,1,1,1,0,1
42926,32.197393,3,3,3,1,0,2,4,0,3
42927,29.940054,2,2,3,1,1,1,3,0,3
42928,39.807071,4,4,4.508894,0,0,1,4,0,2
42929,22.284485,2,2,0.680672,1,0,3,2,0,2
42930,25.681135,4,4,5.176685,1,1,3,4,0,3
42931,31.952392,2,3,3,1,1,3,2,0,3
42932,24.907643,2,2,0.696456,1,1,3,1,0,1
42933,37.671989,4,4,3,1,0,2,4,0,3
42934,43.996767,3,3,9.184022,0,1,3,1,0,2
42935,38.474969,4,4,3,1,1,2,4,0,1
42936,28.987572,3,3,2,1,1,2,4,0,3
42937,42.967396,4,4,5.878457,0,1,1,4,0,2
42938,36.917988,3,4,0.534909,1,1,1,4,0,1
42939,41.457536,1,3,3.878955,1,0,2,3,0,3
42940,31.714342,1,4,4.988742,1,0,1,4,0,2
42941,45.531277,3,4,4.64705,0,0,1,2,0,1
42942,19.010395,3,4,2,1,1,1,3,0,1
42943,18.009681,3,4,0.864464,1,1,3,4,0,2
42944,46.451751,2,2,0.615957,0,1,3,3,1,1
42945,25.959562,2,3,3,1,0,3,2,0,1
42946,22.715616,3,4,0.173942,1,0,1,4,0,1
42947,22.698448,4,4,1.493474,1,1,1,2,0,1
42948,21.447636,2,3,3,1,1,1,2,0,3
42949,28.945976,3,4,3,1,1,3,4,0,2
42950,27.289787,2,3,1.864781,1,0,2,3,0,1
42951,26.907105,2,2,2,1,1,2,4,0,3
42952,21.619287,2,2,3,1,1,2,4,0,3
42953,26.505182,3,4,2,0,1,1,4,0,2
42954,36.548578,2,4,8.199219,1,0,1,4,0,2
42955,28.614227,3,3,3,1,1,3,4,0,2
42956,31.252445,4,4,4.038237,0,0,2,2,0,1
42957,21.57446,4,4,0.311681,1,0,2,4,0,3
42958,36.809559,4,4,3,1,1,1,3,0,1
42959,44.990998,3,4,4.855947,1,0,2,4,0,3
42960,35.047122,3,4,4.576581,1,1,2,3,0,3
42961,26.100897,3,3,4.364564,1,1,2,2,0,3
42962,47.804223,2,2,4.509151,1,1,2,4,0,2
42963,26.775338,4,3,3,1,1,2,2,0,3
42964,34.668658,1,4,2,1,1,2,4,0,1
42965,36.900954,4,4,6.154231,1,1,1,4,0,2
42966,26.150772,3,4,3,1,1,3,3,0,3
42967,43.471919,2,3,4.996077,1,1,3,2,0,1
42968,41.047716,4,4,2,1,0,1,2,0,1
42969,36.48878,1,3,4.00747,1,0,1,3,1,1
42970,37.618075,3,4,4.560726,1,0,3,4,0,1
42971,43.932142,4,4,1.052473,0,1,2,3,0,2
42972,30.068948,4,4,8.576222,1,1,2,2,0,3
42973,28.56359,4,4,2,1,1,1,4,0,2
42974,43.382223,3,3,3,1,1,3,4,0,2
42975,43.595091,3,4,2,1,1,1,3,0,1
42976,28.610938,1,2,2,1,1,3,4,0,3
42977,28.029163,3,4,0.878732,1,1,2,4,0,2
42978,45.402731,4,4,4.372645,1,1,1,3,0,1
42979,24.632978,4,4,1.088491,1,0,2,4,0,1
42980,38.273184,4,4,3.853427,0,1,4,3,0,2
42981,26.711886,1,3,0.73778,1,0,3,1,1,1
42982,46.012678,4,4,8.217467,1,1,1,4,0,3
42983,43.107849,2,1,0.736429,1,1,2,1,0,1
42984,42.1875,4,4,8.295078,0,1,3,4,0,3
42985,37.05751,3,3,4.054579,1,1,3,3,0,3
42986,34.569362,4,4,2,1,1,1,4,0,1
42987,38.875981,3,3,4.39124,1,1,2,4,0,3
42988,35.097042,3,4,4.969476,1,0,3,4,0,3
42989,30.775848,2,2,2,1,1,3,1,0,3
42990,27.661004,4,4,2,1,1,2,4,0,2
42991,31.992469,2,2,2,1,1,3,4,0,1
42992,26.850025,3,3,2,1,1,4,4,0,1
42993,18.275336,2,3,0.893515,1,1,3,1,0,3
42994,36.596214,2,3,4.547207,0,0,3,3,0,1
42995,26.601321,3,3,1.334009,1,1,1,1,0,1
42996,32.159508,4,4,3,0,0,3,2,0,3
42997,30.058786,4,4,3,1,1,3,1,0,3
42998,29.361149,4,4,3,1,0,2,3,0,2
42999,45.868023,1,4,4.591983,1,1,2,4,0,3
43000,22.668406,3,4,2,1,1,3,4,0,3
43001,21.609917,4,4,0.236327,1,1,3,2,0,3
43002,30.604566,3,3,2,1,1,3,2,0,3
43003,46.28897,3,4,8.073971,1,1,1,2,0,1
43004,31.7499,2,3,3.554155,1,0,1,4,0,2
43005,46.71291,4,4,3.842475,1,1,2,4,0,2
43006,37.864684,3,3,0.286986,1,1,3,1,0,1
43007,21.42893,3,4,3,0,1,3,4,0,3
43008,44.60613,2,4,6.195044,1,1,1,4,0,2
43009,40.620077,4,4,8.217884,1,1,1,4,0,1
43010,21.218198,3,3,3,1,1,4,4,0,2
43011,33.620703,3,4,3,1,0,1,4,0,2
43012,42.520136,1,2,11.197195,1,1,2,4,0,1
43013,45.032858,1,2,9.927621,1,1,2,3,1,1
43014,37.643987,1,1,3,1,0,3,4,0,2
43015,26.625775,3,4,3,1,1,3,4,0,1
43016,18.853034,4,4,3,1,1,1,4,0,1
43017,30.008715,4,4,2,1,1,3,4,0,1
43018,26.273993,2,3,3,1,1,3,3,0,3
43019,29.664189,4,4,7.448238,1,1,1,3,0,2
43020,26.620935,4,4,1.442579,1,1,3,3,0,1
43021,34.222632,2,4,3,1,1,3,2,0,3
43022,36.32782,3,3,2,1,0,3,3,0,1
43023,30.689422,3,4,4.135876,1,0,1,3,0,3
43024,37.432623,3,4,1.615135,1,1,1,3,0,1
43025,21.279197,3,3,1.008293,1,1,2,3,0,3
43026,38.028786,3,4,4.54155,1,1,1,4,0,3
43027,30.547076,4,4,2,1,0,4,4,0,2
43028,22.495456,3,4,0.538131,1,0,2,3,0,1
43029,30.809812,2,3,3,1,1,3,3,0,3
43030,34.278686,3,4,3.412606,1,0,3,4,0,2
43031,30.95439,4,4,0.725857,1,0,1,2,0,1
43032,36.5608,4,4,2,1,0,3,4,0,3
43033,24.589942,1,2,-0.14005,1,1,3,4,1,1
43034,38.931216,2,1,3,0,1,2,4,0,2
43035,21.348484,2,4,3,1,0,1,3,0,1
43036,50.949985,3,2,3,1,1,2,3,0,3
43037,22.959467,2,3,0.633013,1,1,3,1,0,1
43038,33.622969,4,4,3.860084,1,1,3,4,0,2
43039,43.607025,4,4,5.136317,1,0,1,3,0,2
43040,45.441817,4,3,4.488372,1,1,1,2,0,3
43041,32.585046,2,3,4.014743,0,1,2,3,0,2
43042,44.345618,4,4,4.737515,0,1,1,4,0,2
43043,36.366863,4,3,2,0,1,2,3,0,3
43044,22.274074,1,3,1.503401,1,1,3,3,0,1
43045,32.883602,1,3,4.471388,1,1,3,2,0,3
43046,42.60777,1,3,4.599823,1,1,3,2,0,3
43047,37.447953,2,3,4.889075,1,1,2,3,0,1
43048,18.988186,2,4,3,1,1,2,2,0,3
43049,44.171743,1,2,3,1,0,3,3,0,1
43050,27.181868,3,4,2,1,0,2,4,0,1
43051,42.120027,1,2,5.294671,1,1,3,1,0,1
43052,35.938707,4,4,4.730855,1,1,1,4,0,2
43053,30.61484,3,3,5.127625,1,1,3,3,0,2
43054,33.079638,3,3,4.484687,1,0,3,3,0,3
43055,28.05293,3,3,0.093273,1,1,3,4,0,1
43056,48.04717,4,4,7.057224,0,1,1,4,0,1
43057,35.713615,4,4,3,1,1,2,3,0,2
43058,20.57377,3,4,2,0,1,2,3,0,3
43059,35.253754,4,4,4.050403,0,1,1,4,0,3
43060,35.670192,2,3,4.188289,0,1,1,2,0,1
43061,30.256646,3,4,4.82026,1,0,2,3,0,2
43062,22.128603,2,2,0.67052,1,1,2,3,0,3
43063,21.851147,2,2,0.769218,1,1,2,4,0,1
43064,20.1495,2,4,-0.012224,1,1,1,4,1,1
43065,45.924563,4,4,3.876852,0,1,3,4,0,2
43066,21.629317,2,2,1.006207,1,0,2,4,0,1
43067,24.655529,1,2,2,1,0,3,1,1,1
43068,31.826094,4,4,7.506734,0,1,2,4,0,2
43069,28.005624,3,4,0.605532,1,0,2,3,0,3
43070,30.430503,2,3,4.377451,1,1,1,4,0,3
43071,37.439874,2,2,2,1,0,2,1,0,1
43072,18.832831,3,4,2,1,1,3,2,0,3
43073,41.528685,4,4,7.1874,1,1,1,4,0,2
43074,33.479642,3,4,0.217606,0,1,1,4,0,1
43075,47.693119,1,1,2,1,0,2,1,1,1
43076,45.820925,3,4,4.680626,0,0,1,4,0,1
43077,24.863803,1,1,0.274232,1,1,2,3,0,1
43078,21.686809,2,3,3,1,1,3,4,0,1
43079,28.735289,4,4,4.422016,0,1,1,4,0,3
43080,37.592854,2,3,3,1,0,3,4,0,3
43081,38.370038,3,2,4.630212,1,0,2,3,0,3
43082,37.177455,4,4,7.870381,1,1,3,2,0,1
43083,36.433177,3,4,2,1,1,2,1,0,1
43084,30.757743,4,4,3,1,1,1,3,0,2
43085,36.206122,2,2,3,1,1,3,1,0,1
43086,24.830594,2,3,3,0,1,3,1,1,3
43087,42.848923,2,4,3.2942,1,1,2,2,0,1
43088,25.370344,2,2,4.233923,0,1,2,2,0,3
43089,32.088414,3,3,2,1,1,2,3,0,3
43090,20.308539,2,4,3,1,1,2,4,0,1
43091,36.342593,4,4,2,1,0,1,4,0,1
43092,23.324419,4,4,3,0,1,1,4,0,3
43093,43.890599,2,3,7.619466,1,0,3,3,0,1
43094,45.597693,4,4,4.29055,1,1,1,4,0,2
43095,29.764624,2,4,4.837058,1,0,2,3,0,1
43096,25.593167,3,4,2,1,0,3,4,0,3
43097,44.24236,3,4,1.345723,1,1,1,3,0,1
43098,49.464544,3,3,3.322049,0,1,3,4,0,1
43099,21.996749,4,4,0.15817,0,0,4,4,0,3
43100,43.422946,4,4,2,1,1,3,3,0,3
43101,22.529547,2,3,2,0,1,2,3,1,1
43102,44.588113,4,4,0.284036,0,1,1,4,0,1
43103,36.552427,1,2,2,1,1,3,1,0,1
43104,27.192932,2,3,2,1,1,3,4,1,1
43105,21.894599,4,4,2,1,1,1,4,0,1
43106,49.009277,3,4,4.676528,1,0,2,3,0,1
43107,24.302482,3,3,4.356754,1,0,3,2,0,1
43108,46.281174,2,4,8.122894,1,1,1,4,0,1
43109,19.596303,3,3,2,1,0,2,4,0,1
43110,34.729899,2,3,7.274021,1,1,3,2,0,1
43111,25.121211,4,4,2,1,1,1,3,0,2
43112,40.92072,2,3,3,1,1,3,1,0,1
43113,36.954843,4,4,3,0,1,3,3,0,2
43114,37.074719,4,4,3,1,0,1,3,0,3
43115,21.639599,4,4,0.987313,0,1,1,4,0,1
43116,46.351845,2,1,4.410919,1,1,2,3,0,1
43117,28.713604,2,2,3,1,0,4,4,0,3
43118,25.827724,3,3,1.02279,1,1,3,4,1,1
43119,36.639463,4,4,3,1,1,3,4,0,2
43120,32.521744,2,3,4.945106,1,1,2,4,0,2
43121,35.728508,3,2,7.878397,1,1,4,3,0,3
43122,36.180948,2,3,3,1,1,3,3,1,3
43123,33.731293,4,3,0.916581,0,1,2,3,0,3
43124,37.012258,2,3,3.668395,1,0,2,3,0,1
43125,46.294472,3,3,10.049984,1,1,2,3,0,2
43126,31.907094,4,4,3,1,1,2,4,0,2
43127,28.279322,3,4,0.774434,0,0,1,4,0,1
43128,22.900123,4,3,3,1,1,3,1,0,3
43129,27.780269,3,4,2,1,1,2,4,0,3
43130,23.652858,4,4,3,1,1,3,4,0,3
43131,45.775081,3,4,3.284429,1,1,1,4,0,1
43132,30.366782,2,3,3.74781,1,1,3,4,0,2
43133,27.140839,2,4,2,1,1,1,4,0,2
43134,35.534375,4,4,9.393714,1,1,3,4,0,3
43135,45.366075,3,4,8.323719,1,0,1,3,0,1
43136,22.442972,3,4,0.875227,1,1,1,4,0,2
43137,36.624058,3,4,3,0,0,3,4,0,1
43138,36.38146,3,4,6.274985,1,1,3,3,0,3
43139,48.832001,1,2,9.485603,1,1,2,4,0,1
43140,25.83741,3,4,2,1,1,2,4,0,2
43141,24.993083,1,1,0.722464,1,1,3,4,0,2
43142,36.861666,4,4,2,1,0,2,3,0,1
43143,22.565444,1,3,2,1,0,3,1,1,1
43144,46.104761,3,4,1.488964,1,1,2,4,0,1
43145,29.495621,3,3,3,1,0,3,3,0,2
43146,36.029464,4,4,5.508009,1,1,3,4,0,3
43147,29.668988,2,3,2,1,1,3,3,0,1
43148,21.254153,4,4,2,1,1,3,1,0,1
43149,39.501022,4,3,3,1,1,1,4,0,2
43150,39.348858,2,3,8.54947,1,0,3,3,0,1
43151,26.495495,3,4,3,1,0,1,4,0,1
43152,45.44586,4,4,4.58019,1,1,3,2,0,1
43153,28.50553,4,4,6.935621,1,1,3,4,0,2
43154,32.28131,3,3,2,0,1,2,2,0,1
43155,29.001002,3,3,3,1,1,3,3,0,3
43156,25.574183,3,3,0.494198,1,1,3,4,0,3
43157,32.211676,3,4,4.354659,0,1,1,3,0,2
43158,26.124146,4,4,5.404676,1,1,3,3,0,3
43159,36.121469,1,3,3,1,1,2,1,0,1
43160,44.692563,2,4,4.631323,1,1,1,3,0,1
43161,26.709052,4,4,3,0,0,1,3,0,3
43162,25.069676,1,1,3,1,1,2,3,1,1
43163,17.658027,4,4,3,1,1,3,4,0,1
43164,45.840574,2,4,1.532289,1,1,3,4,0,1
43165,32.374569,3,4,0.628117,1,0,1,4,0,1
43166,25.068085,2,3,3,1,1,3,3,0,3
43167,33.068035,3,4,0.696164,1,0,2,3,0,1
43168,21.789857,2,3,0.893181,1,1,2,3,0,3
43169,47.825057,3,3,8.391712,1,1,3,2,0,3
43170,27.804148,3,3,0.422511,1,1,1,3,0,2
43171,37.943383,4,4,9.574121,0,1,3,4,0,1
43172,39.27639,1,2,2,1,1,1,3,0,3
43173,35.437671,4,4,4.306962,1,1,1,3,0,3
43174,32.821722,2,2,3,1,0,3,2,0,2
43175,22.316774,1,4,2,1,0,2,3,1,1
43176,34.267296,4,4,4.603736,0,1,2,4,0,1
43177,21.969669,4,3,1.227859,0,1,2,2,0,3
43178,23.489903,3,3,2,1,1,3,2,0,3
43179,40.218435,1,1,0.902503,1,0,2,3,1,1
43180,44.172705,3,3,8.678555,0,0,2,2,0,3
43181,45.926142,4,4,6.709727,0,0,2,4,0,2
43182,44.885008,1,4,3,1,1,2,2,0,1
43183,28.925687,4,4,3,1,0,3,4,0,3
43184,49.541411,3,4,3,1,1,1,3,0,3
43185,20.360892,3,4,0.753369,1,1,2,4,0,1
43186,25.570935,4,4,1.008107,1,0,2,1,0,1
43187,45.654585,2,3,3,1,1,3,4,0,1
43188,25.832737,3,4,3,1,0,1,2,0,1
43189,24.761777,4,3,2,1,1,2,3,0,3
43190,20.064344,2,2,0.338527,1,1,3,2,0,1
43191,31.186375,3,4,2,1,0,1,3,0,2
43192,35.538304,2,4,2,1,0,1,4,1,2
43193,36.713111,4,4,4.404751,1,1,2,4,0,3
43194,45.975098,4,4,4.62576,1,1,3,4,0,1
43195,27.885155,4,4,3,0,1,1,4,0,2
43196,36.590762,3,3,3,1,1,3,4,0,1
43197,37.412096,3,4,4.039869,0,1,3,2,0,1
43198,26.435687,4,4,3,0,1,3,4,0,3
43199,40.729507,4,4,3,1,1,2,1,0,1
43200,42.896222,3,4,7.386776,1,1,3,4,0,1
43201,40.283817,3,3,3.806503,1,1,1,3,0,1
43202,20.003381,3,4,1.078054,1,1,2,4,0,1
43203,29.959067,2,1,3,1,0,3,2,0,1
43204,30.869958,2,3,0.285164,1,0,2,4,0,1
43205,21.208361,4,4,1.352626,0,1,3,4,0,2
43206,30.11141,4,4,2,1,1,3,3,0,3
43207,43.28045,4,4,6.763076,1,1,1,4,0,3
43208,31.037271,4,4,4.732316,1,1,1,3,0,1
43209,41.784037,4,4,8.526699,1,1,2,3,0,1
43210,23.895802,4,4,-0.046229,1,1,3,4,0,2
43211,22.851478,2,3,0.498617,1,1,1,3,0,3
43212,31.813599,4,4,4.441406,0,1,1,4,0,3
43213,21.289013,4,4,2,0,1,3,4,0,1
43214,45.352657,2,2,2,1,1,2,2,0,1
43215,23.311193,4,4,2,1,1,1,4,0,3
43216,22.958767,3,4,1.049203,0,0,2,4,0,2
43217,37.561874,4,4,4.083781,1,1,1,4,0,2
43218,30.863715,4,4,2,1,1,3,4,0,3
43219,27.27269,3,4,1.178151,0,1,1,4,0,1
43220,33.648206,4,3,2,1,1,3,1,1,3
43221,20.308864,1,4,3,1,0,2,4,0,3
43222,25.459042,3,4,2,1,1,1,3,0,3
43223,28.727624,2,4,0.949997,1,1,1,4,0,1
43224,28.205071,3,4,1.096475,1,1,2,2,0,1
43225,26.531796,4,4,2,0,0,1,4,0,2
43226,31.346091,2,3,0.817307,1,1,3,1,0,1
43227,37.547362,3,3,3.978182,0,0,3,4,0,3
43228,35.726389,4,4,3,1,1,1,2,0,2
43229,20.380249,2,2,4.175803,1,1,3,2,1,2
43230,32.136712,2,2,4.42429,1,0,3,1,0,1
43231,28.872477,3,3,3,1,1,3,3,0,3
43232,26.464631,1,2,0.497601,1,1,3,2,0,1
43233,32.350291,4,4,4.552113,1,1,2,4,0,3
43234,40.753087,2,2,1.166861,1,0,3,3,0,1
43235,36.45363,3,4,4.412434,1,1,1,4,0,2
43236,29.942317,2,3,3,1,1,3,3,0,3
43237,20.790103,4,4,1.359321,0,1,2,4,0,3
43238,24.30649,4,4,0.643625,1,1,4,4,0,3
43239,36.744167,4,4,5.854214,0,0,1,4,0,2
43240,25.098004,1,4,4.954791,1,1,2,4,0,3
43241,26.273618,4,4,3,1,1,3,4,0,2
43242,26.637299,1,4,4.982035,1,1,3,2,0,3
43243,49.477122,3,3,6.324833,1,0,1,4,0,2
43244,43.906536,3,4,3,1,0,2,3,1,2
43245,34.712145,1,2,2,1,0,3,3,0,1
43246,24.074623,4,4,0.137481,1,1,3,4,0,2
43247,22.944125,4,4,0.443705,0,1,1,4,0,1
43248,20.803329,4,3,3,1,1,1,4,0,1
43249,27.372569,2,3,0.739637,1,1,3,4,0,1
43250,20.151495,4,4,0.848857,1,1,1,4,0,2
43251,19.315505,2,2,0.444994,1,1,3,4,0,1
43252,38.898207,2,2,7.260606,1,1,3,4,1,3
43253,36.981132,3,3,3,1,1,2,4,0,2
43254,24.946581,3,4,3.839747,1,1,3,4,0,3
43255,45.647498,4,4,3,0,1,3,2,0,2
43256,20.345267,3,3,1.152303,1,1,3,2,0,3
43257,24.774862,3,4,1.446675,1,1,1,3,0,1
43258,44.256596,4,4,4.498624,1,1,1,4,0,2
43259,20.434739,4,4,0.526013,1,1,1,2,0,1
43260,41.738044,2,4,3,1,0,2,2,0,1
43261,27.88551,1,4,3,1,0,3,3,1,3
43262,29.637222,3,4,0.24819,1,0,3,3,0,1
43263,22.1774,3,4,0.705822,1,1,3,3,0,1
43264,25.256251,3,3,2,1,0,2,2,0,3
43265,37.15843,4,4,4.86983,1,1,1,3,0,1
43266,46.666356,4,4,4.153873,1,1,1,4,0,1
43267,26.171547,4,4,4.405258,0,0,3,4,0,3
43268,45.6973,1,3,3,1,1,3,3,1,3
43269,28.406918,2,4,0.152761,1,1,1,2,0,1
43270,41.328472,4,4,4.273814,1,1,1,4,0,2
43271,35.052171,3,3,3,1,1,4,4,0,1
43272,23.277401,3,4,0.488955,1,1,2,4,0,3
43273,45.832509,4,4,8.981963,1,1,1,4,0,1
43274,29.480015,4,4,-0.189566,1,1,3,3,0,1
43275,25.745964,3,4,0.50237,1,1,2,4,0,2
43276,39.336565,2,4,0.193207,1,1,3,4,0,1
43277,25.746342,4,4,2,1,1,1,3,0,2
43278,33.541827,4,4,11.124541,0,1,3,4,0,3
43279,21.446857,3,4,-0.006014,1,0,2,4,0,3
43280,33.507602,3,4,3.793699,1,0,1,3,0,2
43281,44.673109,2,2,6.204719,1,1,3,3,1,2
43282,25.606998,4,4,9.251434,1,0,3,3,1,3
43283,22.862222,2,4,0.508358,0,1,3,3,0,3
43284,25.419348,2,3,0.705954,1,1,2,3,0,3
43285,47.853133,1,2,3,1,1,3,3,0,1
43286,39.794205,2,4,3.428053,1,0,3,3,0,1
43287,22.171076,3,4,2,1,1,2,4,0,3
43288,48.642778,2,4,4.556922,0,1,1,4,0,1
43289,26.779442,4,4,3,1,0,2,3,0,1
43290,37.51,4,4,6.575095,1,1,1,2,0,2
43291,30.542183,4,4,3,0,0,1,2,0,2
43292,26.999813,4,4,3,1,1,3,4,0,3
43293,21.436572,2,2,2,1,0,3,4,0,3
43294,20.853644,2,2,0.91883,1,1,2,2,0,3
